Index,Height(m),Weight(kg),BMI,classification
1897,1.7158916659999999,59.58153180079999,20.236338465424602,Normal
1898,1.65599999,61.2942951928,22.351125439431666,Normal
1899,1.805891994,64.07894184,19.648607901055044,Normal
1900,1.6109215940000001,48.2706709704,18.60092447078786,Normal
1901,1.7747838519999999,63.5712363144,20.18225645054224,Normal
1902,1.7088434199999998,63.505374756,21.747329881579823,Normal
1903,1.6812005999999997,56.6270149496,20.03478084048728,Normal
1904,1.6691993539999999,61.2003562896,21.965319996186864,Normal
1905,1.729594712,61.7311042888,20.63551672682442,Normal
1906,1.7557155639999997,60.602385956,19.65990454315559,Normal
1907,1.7640272059999997,51.804288728,16.647735132216965,Moderate Thinness
1908,1.704256434,65.5176903048,22.557382007349826,Normal
1909,1.74005367,57.868360176,19.11242913924462,Normal
1910,1.730770986,51.9495288864,17.342128542659875,Mild Thinness
1911,1.689983666,53.968557596800004,18.896257425763455,Normal
1912,1.7096221839999999,53.9132193728,18.445693029097992,Mild Thinness
1913,1.688182552,51.9093406352,18.21405726571996,Mild Thinness
1914,1.7330602880000001,53.1273258736,17.68848407708139,Mild Thinness
1915,1.779603756,63.2116285768,19.959531918423444,Normal
1916,1.759427774,64.3021544632,20.772206798249137,Normal
1917,1.7819471599999999,53.2135537128,16.75840259367609,Moderate Thinness
1918,1.67837104,62.101598234399994,22.04584871127875,Normal
1919,1.751519738,59.38199667999999,19.356406087775493,Normal
1920,1.6958886579999999,56.4382299592,19.62360138518339,Normal
1921,1.7731663800000002,63.983914315999996,20.350347454674335,Normal
1922,1.725480674,56.8415639656,19.09175356993297,Normal
1923,1.763977676,68.6710618888,22.069250990948124,Normal
1924,1.807002482,53.598381165599996,16.414746295329444,Moderate Thinness
1925,1.697943772,51.911790032,18.00608914352917,Mild Thinness
1926,1.720959474,53.7858507392,18.160456256886263,Mild Thinness
1927,1.7991310219999999,58.567118652000005,18.093737037942226,Mild Thinness
1928,1.758148122,57.4201205616,18.576041721876756,Normal
1929,1.7324250339999998,60.3491455424,20.107691983771375,Normal
1930,1.710015376,60.329006057600004,20.631278389236844,Normal
1931,1.713588394,59.2068648088,20.163180610763362,Normal
1932,1.7197509419999997,50.0989642448,16.939384861173146,Moderate Thinness
1933,1.7421275799999998,59.7017336808,19.671026813437475,Normal
1934,1.7825791119999999,64.8086352904,20.395541953426815,Normal
1935,1.774225052,62.154033469599995,19.744761989616208,Normal
1936,1.7481285839999998,64.3882008656,21.069757734279207,Normal
1937,1.742047316,56.142624052799995,18.50004623342809,Normal
1938,1.680842714,55.2416542632,19.552960529091703,Normal
1939,1.734718146,51.158509797600004,17.0004353296793,Mild Thinness
1940,1.6767672839999999,54.891163724799995,19.523463046329194,Normal
1941,1.7888521499999999,56.470616428,17.647111671236907,Mild Thinness
1942,1.675130762,56.8031447232,20.24300356416255,Normal
1943,1.709040778,54.9709505576,18.82038036905427,Normal
1944,1.7839938919999998,63.5816689304,19.977686658643712,Normal
1945,1.6859488759999999,61.921340773599994,21.784698277063136,Normal
1946,1.669346166,56.365383084,20.226449521366458,Normal
1947,1.8463315879999997,68.10157713279999,19.97734500560544,Normal
1948,1.664425932,48.8920920104,17.648576155260912,Mild Thinness
1949,1.745363032,58.4531763416,19.188303079370066,Normal
1950,1.76129823,60.428614860799996,19.479456805451758,Normal
1951,1.711513468,57.0485379952,19.47528747921592,Normal
1952,1.7284910820000001,59.371790860000004,19.8721960285177,Normal
1953,1.774570492,68.76114526,21.83517063521561,Normal
1954,1.6387361179999997,52.143620903199995,19.417044871340323,Normal
1955,1.75783113,63.326795585599996,20.494305709914148,Normal
1956,1.726846178,57.9606207888,19.436842742028873,Normal
1957,1.781753104,63.2171623992,19.913149297263953,Normal
1958,1.7906644399999998,59.378367944000004,18.51824553128734,Normal
1959,1.698436532,61.209972439999994,21.218932867948215,Normal
1960,1.743686632,47.4968430184,15.621684706888724,Severe Thinness
1961,1.724951846,51.458878420000005,17.294434455543424,Mild Thinness
1962,1.7587937899999997,52.7750663264,17.060782277677745,Mild Thinness
1963,1.637810288,49.6949044912,18.52612843793757,Normal
1964,1.8197695379999999,57.5730264248,17.385463666338154,Mild Thinness
1965,1.779179068,66.6311679464,21.049321670379335,Normal
1966,1.7303351219999998,57.5168717352,19.210329371483024,Normal
1967,1.656939282,55.494713239999996,20.21335592637023,Normal
1968,1.734118706,58.000854399199994,19.28753579642359,Normal
1969,1.6809450759999998,56.658312797600004,20.051948986302754,Normal
1970,1.672096986,55.7988013168,19.957307149987827,Normal
1971,1.666973806,48.7296607152,17.536213988645972,Mild Thinness
1972,1.801559008,50.6423221016,15.603306090492072,Severe Thinness
1973,1.7599835259999999,59.2474159336,19.127235630078065,Normal
1974,1.7758877359999998,60.221595472,19.09506939822332,Normal
1975,1.8474184539999998,57.1234260344,16.73723414714715,Moderate Thinness
1976,1.7386056159999999,51.301618073600004,16.971839140983114,Moderate Thinness
1977,1.68893109,55.851191192799995,19.579814797718004,Normal
1978,1.8342693819999998,55.6560559144,16.541930547704656,Moderate Thinness
1979,1.766195096,63.120184429599995,20.234426976417772,Normal
1980,1.6458900280000002,55.596227129599995,20.52313455763079,Normal
1981,1.711516516,57.567628680000006,19.652425183823183,Normal
1982,1.7183976300000001,59.739245739199994,20.230769635064902,Normal
1983,1.778319278,65.62559984159999,20.751706339297797,Normal
1984,1.6779100299999998,60.478328544,21.481392957199336,Normal
1985,1.656346954,49.8082117728,18.155086526940966,Mild Thinness
1986,1.737240366,60.3055553512,19.98193294893459,Normal
1987,1.6253701299999999,56.0922299816,21.23235453570605,Normal
1988,1.7860891380000001,54.4448291968,17.066732479945042,Mild Thinness
1989,1.781850386,55.8536859488,17.59176309500781,Mild Thinness
1990,1.727624434,55.678191204,18.654621542687064,Normal
1991,1.728748892,57.0743020208,19.097511470102823,Normal
1992,1.7014489720000001,53.1767220424,18.368923490219718,Mild Thinness
1993,1.74767494,64.7611895672,21.202813811201136,Normal
1994,1.7856370179999999,51.9606872496,16.296281768580112,Moderate Thinness
1995,1.668298924,50.4268659016,18.1181661353588,Mild Thinness
1996,1.75962691,64.2765265152,20.759228512004803,Normal
1997,1.820900092,57.413089885599994,17.31564545462108,Mild Thinness
1998,1.7061413679999997,67.2550837424,23.10442109643548,Normal
1999,1.7587506099999999,60.184219491200004,19.456920775095558,Normal
2000,1.7458850019999999,57.5254899832,18.872483665430995,Normal
2001,1.752806248,56.9150458696,18.525044715255458,Normal
2002,1.7448433479999998,59.02783204639999,19.388488290668132,Normal
2003,1.740883996,55.914966228000004,18.449661449610407,Mild Thinness
2004,1.7192330359999999,58.958160315200004,19.94685488414089,Normal
2005,1.767994432,62.901144852799995,20.12318705291725,Normal
2006,1.7504138219999998,59.2870145152,19.34987274805527,Normal
2007,1.680755592,51.424042554399996,18.203591652914326,Mild Thinness
2008,1.713537086,63.3592274136,21.578579715166345,Normal
2009,1.850012302,67.4945803184,19.720579309253132,Normal
2010,1.626101904,41.23964570456,15.59622201736764,Severe Thinness
2011,1.7279284719999999,56.1335068536,18.800554279215234,Normal
2012,1.7403122419999997,60.100713204,19.843819834796655,Normal
2013,1.8004850959999998,59.562435577600006,18.373563167522708,Mild Thinness
2014,1.658584948,52.8512697824,19.21232773341998,Normal
2015,1.6703928999999997,49.493418924800004,17.738226024907842,Mild Thinness
2016,1.6627203219999998,58.667135688,21.220542162582998,Normal
2017,1.6761708919999998,51.999514724799994,18.50813683298151,Normal
2018,1.6657195539999998,61.7541467624,22.256781262468188,Normal
2019,1.7705364639999999,65.58600126,20.92191349796065,Normal
2020,1.68141396,48.9778208984,17.32407922253111,Mild Thinness
2021,1.733060796,55.3726516328,18.43604353133534,Mild Thinness
2022,1.675882856,55.9384169344,19.916951011426953,Normal
2023,1.8102216779999998,60.6093259136,18.495919692125383,Mild Thinness
2024,1.829180238,72.2446864608,21.592001868796366,Normal
2025,1.750856798,67.4836941104,22.013930686911074,Normal
2026,1.711096654,54.5611301856,18.6352092491478,Normal
2027,1.7811130239999997,50.0328305312,15.771467830476722,Severe Thinness
2028,1.748769172,62.4203373328,20.41085200985636,Normal
2029,1.7176026100000001,60.0919588784,20.369059586954737,Normal
2030,1.7052693859999999,61.878657766399996,21.279180273299453,Normal
2031,1.787942322,62.264709917599994,19.477578346848304,Normal
2032,1.7445017179999998,61.170010984799994,20.09998602769963,Normal
2033,1.6999277659999998,53.911903956,18.656223441192477,Normal
2034,1.7747655639999997,65.33452985519999,20.74248493636752,Normal
2035,1.725691494,58.294736656,19.575056661312072,Normal
2036,1.739773,57.147148896,18.880321912476504,Normal
2037,1.764161064,54.924729532799994,17.64783609265274,Mild Thinness
2038,1.720339714,56.873814356800004,19.216926354913188,Normal
2039,1.774310142,64.13750056720001,20.372905068878886,Normal
2040,1.6924301940000002,64.0198388024,22.350798675252896,Normal
2041,1.6856268039999998,53.006080732,18.65532573435612,Normal
2042,1.73296326,59.4960297088,19.81113121253011,Normal
2043,1.737506558,61.0449103112,20.220717188351017,Normal
2044,1.7385002059999999,60.3840721264,19.978961237026994,Normal
2045,1.8018986059999997,62.468463444,19.239781031152507,Normal
2046,1.769284498,59.0799497672,18.873166560126254,Normal
2047,1.652679702,49.70574534,18.19823228352933,Mild Thinness
2048,1.8241335120000002,64.8055508648,19.475963972926092,Normal
2049,1.6745391959999998,46.0947901464,16.438462945905872,Moderate Thinness
2050,1.689612572,50.9634652376,17.85190986048079,Mild Thinness
2051,1.791396976,59.458880523999994,18.528192518735743,Normal
2052,1.682758128,59.4425058528,20.991995051616815,Normal
2053,1.644125744,50.6003648416,18.719040715787088,Normal
2054,1.6204961239999998,50.2805824816,19.147157380117093,Normal
2055,1.660746742,57.8197351136,20.963764844341533,Normal
2056,1.665569186,48.8548974664,17.61094866248835,Mild Thinness
2057,1.691032432,52.2189625344,18.26099196247528,Mild Thinness
2058,1.7091012300000001,50.8565989624,17.410519899989254,Mild Thinness
2059,1.680046932,58.0950200984,20.58240305507438,Normal
2060,1.679382214,54.1884136392,19.213537775576814,Normal
2061,1.7191311819999997,56.516792093599996,19.12315159221573,Normal
2062,1.746179642,57.165519372,18.74805903089103,Normal
2063,1.6914240999999999,50.5291055384,17.66186585538514,Mild Thinness
2064,1.651452628,57.933677423999995,21.242168816136818,Normal
2065,1.75979963,56.6176709544,18.282077935774055,Mild Thinness
2066,1.706713122,55.782199849600005,19.150255920184524,Normal
2067,1.773259344,53.3930854264,16.98011018847446,Moderate Thinness
2068,1.690468552,54.761663208799995,19.162953160760207,Normal
2069,1.680112718,55.0344080784,19.496536231282402,Normal
2070,1.7762311439999998,66.5006241688,21.077871879936474,Normal
2071,1.6941942239999999,57.158488696,19.91380929243362,Normal
2072,1.7190961299999998,58.1266354608,19.66866394687826,Normal
2073,1.7241001839999999,58.75898806800001,19.767389122570247,Normal
2074,1.718449446,55.118005083999996,18.664655124927297,Normal
2075,1.80775102,71.6505716592,21.92514272913229,Normal
2076,1.7530587240000002,58.0117406072,18.876564993838333,Normal
2077,1.79279931,57.678486564800004,17.945290931995412,Mild Thinness
2078,1.800782022,63.8706977528,19.69606043155979,Normal
2079,1.74038133,63.568696199200005,20.98719861897005,Normal
2080,1.69210609,60.2244531016,21.03379746698509,Normal
2081,1.678220926,52.620708968799995,18.683508372058657,Normal
2082,1.7310988999999999,55.0155386512,18.358686622830632,Mild Thinness
2083,1.851617328,66.9222379328,19.519468271499015,Normal
2084,1.7755016559999999,62.9876902064,19.98082975344105,Normal
2085,1.68923335,54.8194508296,19.211239515860864,Normal
2086,1.759500672,57.069992896799995,18.434397350999852,Mild Thinness
2087,1.7916253219999998,61.405153077600005,19.129800217881456,Normal
2088,1.65415722,48.8177029224,17.841188036054387,Mild Thinness
2089,1.7867421719999999,55.7850574792,17.474071514239643,Mild Thinness
2090,1.755923082,59.7455053088,19.3773446176182,Normal
2091,1.6563510179999998,50.048252659199996,18.242491878534633,Mild Thinness
2092,1.704030374,45.4740494944,15.66062054252556,Severe Thinness
2093,1.642272306,48.34338176799999,17.92448508920292,Mild Thinness
2094,1.683530034,54.985783016,19.40031032067508,Normal
2095,1.8111066139999998,59.2204272096,18.054418404507956,Mild Thinness
2096,1.6995734359999999,60.1545545744,20.825174360558876,Normal
2097,1.799416772,60.152195896,18.577529427148203,Normal
2098,1.693112184,53.4481514952,18.6449498569989,Normal
2099,1.639392962,42.77366663304,15.915135763962322,Severe Thinness
2100,1.6875612679999998,56.781825899199994,19.93839775163804,Normal
2101,1.691829738,56.8661032928,19.867359967593497,Normal
2102,1.6862569779999999,53.2778730584,18.736969895819712,Normal
2103,1.6981451939999999,59.3374539456,20.576867781137167,Normal
2104,1.7401192019999998,58.202385324800005,19.22130123352146,Normal
2105,1.611642446,53.709057613599995,20.678076533410795,Normal
2106,1.715681862,58.7251501048,19.950354429315915,Normal
2107,1.661515092,52.9499714016,19.180377432177558,Normal
2108,1.69973879,66.610211996,23.05560083902581,Normal
2109,1.7169516079999998,54.5293787456,18.49755980641829,Mild Thinness
2110,1.703210208,61.8143384208,21.30849234349685,Normal
2111,1.727238862,59.043934562400004,19.79112530808825,Normal
2112,1.786554974,61.156992894400005,19.1607874853733,Normal
2113,1.7552355039999998,57.2795524008,18.592116223854365,Normal
2114,1.7304268159999998,64.7156942896,21.612407200074898,Normal
2115,1.7158004799999997,55.0157654472,18.6876025887192,Normal
2116,1.7471026779999999,50.437842828,16.52416965132852,Moderate Thinness
2117,1.692274238,59.159283008,20.65767381587074,Normal
2118,1.724250298,62.97258559280001,21.18121682334066,Normal
2119,1.7208886079999999,56.74662716,19.16172196356132,Normal
2120,1.7355464399999998,64.2432782216,21.328249669275753,Normal
2121,1.804722578,67.93855616799999,20.859092489007075,Normal
2122,1.7302335219999998,53.8081674656,17.97375252861054,Mild Thinness
2123,1.6876326419999998,54.175078034399995,19.021454021087184,Normal
2124,1.81499002,61.1946863896,18.576557268589898,Normal
2125,1.742579192,60.401626136800004,19.891319040651137,Normal
2126,1.799014436,66.8088399328,20.642611263635523,Normal
2127,1.749825304,53.3749417464,17.432032583403043,Mild Thinness
2128,1.705714394,55.720602056000004,19.151516614911667,Normal
2129,1.746572834,57.058517019199996,18.704541982619663,Normal
2130,1.79150899,64.9784601352,20.245636334113815,Normal
2131,1.6885800619999998,57.7022547856,20.237155559640264,Normal
2132,1.7257425480000002,51.5842058896,17.320671927692704,Mild Thinness
2133,1.747402652,59.38970774399999,19.45025086499167,Normal
2134,1.7768615719999998,58.743565939999996,18.60600426359748,Normal
2135,1.7778702059999998,71.4928577208,22.618435047624583,Normal
2136,1.6904982699999997,56.9092852512,19.91377839203525,Normal
2137,1.65476301,47.790498479200004,17.452994504201342,Mild Thinness
2138,1.7881838760000002,59.1699877792,18.504490444702967,Normal
2139,1.7353285079999998,68.9698882984,22.90319758507754,Normal
2140,1.6664538679999998,65.296609564,23.512783246444485,Normal
2141,1.7942214559999998,61.77891288559999,19.19058306945572,Normal
2142,1.653134616,53.2588221944,19.488352122741336,Normal
2143,1.633687868,51.9642252672,19.47001512689635,Normal
2144,1.6777334999999998,52.211387548,18.548947938538408,Normal
2145,1.7109424759999998,55.2721810048,18.881469238073088,Normal
2146,1.78149504,68.133373932,21.467954218230357,Normal
2147,1.714448184,55.4120687776,18.851922112248516,Normal
2148,1.7046575,52.430789998399995,18.04314063926452,Mild Thinness
2149,1.70889295,60.468576316,20.706182019373234,Normal
2150,1.6904949679999999,64.1561431984,22.449696977878833,Normal
2151,1.73071536,59.325660553599995,19.805749708964612,Normal
2152,1.740940384,64.932375188,21.42365126361647,Normal
2153,1.740558622,62.6150190192,20.66813107031505,Normal
2154,1.7976387719999998,54.863403894399994,16.977662503908544,Moderate Thinness
2155,1.6949379359999999,47.4231343184,16.50755123725386,Moderate Thinness
2156,1.684165542,54.5701113072,19.23912359937453,Normal
2157,1.6806011600000001,52.9556866608,18.74922348831826,Normal
2158,1.664382244,57.886730652,20.89646741328325,Normal
2159,1.80384704,58.4062295696,17.94980582775188,Mild Thinness
2160,1.62745674,59.93143266959999,22.627457256184403,Normal
2161,1.703805076,61.804858347999996,21.290349942847957,Normal
2162,1.699797972,51.8211169912,17.935444993160853,Mild Thinness
2163,1.623586542,53.424247196799996,20.266909382508903,Normal
2164,1.69593133,55.2319020352,19.20319415499851,Normal
2165,1.709685684,53.2749247104,18.225955027363604,Mild Thinness
2166,1.700407826,62.474859091199995,21.60723001066013,Normal
2167,1.777439422,60.424577892,19.125993720118323,Normal
2168,1.6869562399999998,51.78206272,18.195823366333183,Mild Thinness
2169,1.7643147339999998,62.087582241599996,19.94585356602162,Normal
2170,1.6884058179999997,56.891096212,19.956786999954396,Normal
2171,1.7195772059999999,55.107572468,18.636653088349618,Normal
2172,1.74255684,55.9502103264,18.42586212630845,Mild Thinness
2173,1.697293024,48.897399036799996,16.97352741388639,Moderate Thinness
2174,1.68441497,53.15077658,18.733176688528673,Normal
2175,1.7554039059999997,57.2924344136,18.592729695521573,Normal
2176,1.674974044,52.3054625288,18.643647540161858,Normal
2177,1.7744815919999999,65.20484790239999,20.707939586809683,Normal
2178,1.6396916659999998,51.3684775344,19.106111840994426,Normal
2179,1.665256004,59.767232365599995,21.552672472028554,Normal
2180,1.6529977099999997,57.0794276104,20.889839611066577,Normal
2181,1.6841459839999997,52.5643274832,18.532399101850853,Normal
2182,1.7432860739999998,63.0737366088,20.754450455638747,Normal
2183,1.711767722,55.217160295199996,18.84449060655509,Normal
2184,1.6949684159999998,64.01621006639999,22.28264489226956,Normal
2185,1.665722094,58.0421312712,20.91887181196307,Normal
2186,1.7266076719999999,59.9354696384,20.104652922864364,Normal
2187,1.5901951939999999,58.85809792,23.275839296663758,Normal
2188,1.683095694,58.7021529904,20.72222629889556,Normal
2189,1.667712184,53.8778391968,19.371710337004362,Normal
2190,1.6845031079999997,47.949437116,16.898177982679208,Moderate Thinness
2191,1.654845814,56.624837708,20.677208111144143,Normal
2192,1.7035157699999999,64.3241536752,22.165715983126155,Normal
2193,1.729052676,55.8012960728,18.664993263002334,Normal
2194,1.74583725,53.6622469192,17.606026132862414,Mild Thinness
2195,1.6893473959999998,55.8501479312,19.5698003192708,Normal
2196,1.8124126820000002,56.737192446399995,17.272438569953863,Mild Thinness
2197,1.7111835219999998,53.543950125600006,18.285937390856564,Mild Thinness
2198,1.689948868,60.96730072,21.347638421119843,Normal
2199,1.7131075719999997,60.1417179208,20.49304812770259,Normal
2200,1.7622192339999998,56.0830674232,18.059756267566286,Mild Thinness
2201,1.7392947179999998,62.022809304,20.50241770956974,Normal
2202,1.697218348,59.1688537992,20.540817315484492,Normal
2203,1.7431235139999999,55.3307850912,18.210023645794124,Mild Thinness
2204,1.7920914119999998,56.6452947072,17.637763841559778,Mild Thinness
2205,1.657784086,50.203789355999994,18.26756099573723,Mild Thinness
2206,1.659973566,49.3994346624,17.927496001850187,Mild Thinness
2207,1.667221964,58.83745948399999,21.16737803820103,Normal
2208,1.767135912,63.612921419200006,20.370675726167047,Normal
2209,1.687035234,62.5106928592,21.963725463938907,Normal
2210,1.7337262759999998,63.8023414384,21.22636140035002,Normal
2211,1.7969494159999997,61.943476063199995,19.18332431294988,Normal
2212,1.736289898,54.901188108,18.211145579589513,Mild Thinness
2213,1.7688593019999999,64.205040416,20.520245114843195,Normal
2214,1.6600048079999998,62.225564928,22.581363213497177,Normal
2215,1.8269394499999998,71.0071967664,21.274240287221055,Normal
2216,1.7814043619999997,62.24189424,19.61362097462787,Normal
2217,1.655246118,55.123402828799996,20.11920719463586,Normal
2218,1.760490002,55.3591345912,17.86167431591255,Mild Thinness
2219,1.6848625179999999,59.5626170144,20.981900988270787,Normal
2220,1.743787216,57.858607948,19.02746806030791,Normal
2221,1.7849954139999997,61.379661207199995,19.264168914672887,Normal
2222,1.716459102,58.4651058112,19.84402749371063,Normal
2223,1.7576063400000002,61.124243552,19.7865590977999,Normal
2224,1.7684470600000002,58.9421031584,18.84696835957778,Normal
2225,1.6730494859999998,58.019905263199995,20.72809744399781,Normal
2226,1.7760838239999999,61.0590623816,19.356338718630944,Normal
2227,1.7379480100000002,62.8494353648,20.80787926384835,Normal
2228,1.7173526739999998,65.8594265176,22.33052653088083,Normal
2229,1.730465932,51.616546999200004,17.23704600527899,Mild Thinness
2230,1.6450566539999998,53.8302120368,19.891355176040246,Normal
2231,1.659479028,58.8590958224,21.373224607587236,Normal
2232,1.7181758880000002,60.558206095200006,20.5134053323344,Normal
2233,1.7541918179999998,63.447859290400004,20.618772731953378,Normal
2234,1.706263796,53.1909648312,18.270293173036944,Mild Thinness
2235,1.668718532,53.0616911112,19.05526132268896,Normal
2236,1.741801444,64.0270962744,21.104084341571983,Normal
2237,1.6851193119999996,62.69730060799999,22.079413421391028,Normal
2238,1.594661784,54.361640423999994,21.377424465224408,Normal
2239,1.658190232,51.063981224799996,18.571456557815267,Normal
2240,1.7762524800000001,63.3832224304,20.089305378241644,Normal
2241,1.6567683399999997,59.246281953600004,21.584278071951797,Normal
2242,1.818049196,64.53652544959999,19.525147259011984,Normal
2243,1.75544734,60.87590193199999,19.754670795779088,Normal
2244,1.748514664,56.0949515336,18.34785162123168,Mild Thinness
2245,1.6864942139999997,54.04435281999999,19.001181633716865,Normal
2246,1.694144694,60.7763838472,21.17550890656502,Normal
2247,1.649833124,52.4450327872,19.26745368599889,Normal
2248,1.765386614,61.348000485600004,19.684335288005233,Normal
2249,1.7636916719999998,52.6029281624,16.91081706675875,Moderate Thinness
2250,1.7035785079999999,55.0260619856,18.960252999301815,Normal
2251,1.7906608839999998,60.9436685768,19.006489058648732,Normal
2252,1.757369104,64.8792595648,21.007767925591352,Normal
2253,1.714149988,54.365722751999996,18.50237701141183,Normal
2254,1.712169804,56.6275139008,19.31673973283364,Normal
2255,1.763687354,58.037323196,18.65796060549931,Normal
2256,1.629490772,50.904362199999994,19.171283509294245,Normal
2257,1.7561577779999997,62.2863008968,20.196005319079617,Normal
2258,1.74987966,54.484790652,17.793399117092306,Mild Thinness
2259,1.649799596,42.384158110799994,15.571884550834044,Severe Thinness
2260,1.6870540299999999,62.1566643032,21.838847534268172,Normal
2261,1.712632084,56.5134355128,19.26741970968117,Normal
2262,1.6671937700000001,57.3021412824,20.615728856365582,Normal
2263,1.782281932,58.208236661600004,18.32447894115431,Mild Thinness
2264,1.682422594,59.27903129599999,20.94261524201176,Normal
2265,1.6888810520000002,62.783755243200005,22.01147580937247,Normal
2266,1.65219634,52.9514682552,19.397899071463204,Normal
2267,1.703946046,53.5834579888,18.455212876504856,Mild Thinness
2268,1.6342080599999997,58.151764457599995,21.774500463459837,Normal
2269,1.630891582,51.326701711199995,19.29715009923709,Normal
2270,1.699120046,51.319625676,17.776053662299642,Mild Thinness
2271,1.671121372,57.560461926399995,20.611437588582337,Normal
2272,1.7486122,59.59817862720001,19.491532181548404,Normal
2273,1.80587777,64.9999150368,19.93132106489892,Normal
2274,1.6227602799999998,55.7911809712,21.186382875533365,Normal
2275,1.736260434,62.036190268000006,20.57857898362321,Normal
2276,1.764711228,63.664585548000005,20.443281949979717,Normal
2277,1.7532731,62.938384756000005,20.474648459030966,Normal
2278,1.7855699619999998,61.4369498768,19.269742165947243,Normal
2279,1.799452586,61.412954860000006,18.966149872235224,Normal
2280,1.825446946,65.61194672239999,19.68994454223833,Normal
2281,1.767195094,63.433253627999996,20.311780443818705,Normal
2282,1.8005656139999997,61.9560859208,19.11023683459239,Normal
2283,1.7257565179999999,56.1438941104,18.85139472357369,Normal
2284,1.7196681379999998,58.0114230928,19.616622286354936,Normal
2285,1.742307412,67.5579471208,22.25496296383269,Normal
2286,1.6996161079999998,58.4775795912,20.243598344771087,Normal
2287,1.735696046,56.9447107864,18.90192533573152,Normal
2288,1.6423502839999997,63.7020976064,23.616859902980373,Normal
2289,1.677726134,52.454286063999994,18.635405237574215,Normal
2290,1.7841732159999997,59.2905071736,18.625636991561002,Normal
2291,1.711210192,53.9809406584,18.43460055771388,Mild Thinness
2292,1.7769410739999998,58.10068999840001,18.40073783161891,Mild Thinness
2293,1.794438118,69.4125487312,21.556637529022026,Normal
2294,1.79273708,57.9002023344,18.015523181630297,Mild Thinness
2295,1.7490696539999997,61.149327189599994,19.98837428669827,Normal
2296,1.74607728,55.127076923999994,18.081649323901384,Mild Thinness
2297,1.706221886,58.197667968,19.991002136859418,Normal
2298,1.670849592,48.6764543736,17.435894096295804,Mild Thinness
2299,1.7151334759999999,61.807171667199995,21.010821022697996,Normal
2300,1.7038510499999997,67.6615928928,23.30660228847809,Normal
2301,1.7194136299999998,58.796953718400005,19.888136660117528,Normal
2302,1.641868954,48.0100823664,17.809653468821722,Mild Thinness
2303,1.7618461079999999,51.6723841744,16.646485531274486,Moderate Thinness
2304,1.7581321199999997,64.8090435232,20.96682138194941,Normal
2305,1.7109526359999998,54.0514288552,18.464230141803153,Mild Thinness
2306,1.667196056,53.4571326168,19.23234812173445,Normal
2307,1.7465862959999998,57.5477613504,18.86463198615939,Normal
2308,1.731554576,56.6689722096,18.900485808628716,Normal
2309,1.67215947,47.1050302488,16.846585930018566,Moderate Thinness
2310,1.760377988,59.095190458400005,19.06954266808029,Normal
2311,1.79844446,56.1592708792,17.363105334305793,Mild Thinness
2312,1.691404034,62.38808694160001,21.807553399805997,Normal
2313,1.642707408,47.5989012184,17.639102999490266,Mild Thinness
2314,1.8272724439999999,58.637969722399994,17.56193296273397,Mild Thinness
2315,1.7182170359999998,54.638785135999996,18.507382168904552,Normal
2316,1.745846394,57.5335185616,18.875952440130224,Normal
2317,1.7006910359999998,57.682750329600005,19.943212381275092,Normal
2318,1.843163446,58.98460472880001,17.36244871052562,Mild Thinness
2319,1.7111812359999998,62.0995117112,21.207826738453885,Normal
2320,1.778748284,61.682025634400006,19.495287278639555,Normal
2321,1.690124636,50.3085237488,17.61181476546524,Mild Thinness
2322,1.720791326,51.5544956136,17.41045519248586,Mild Thinness
2323,1.716457324,65.635215992,22.277728073236034,Normal
2324,1.689768782,60.705714213600004,21.260575110972823,Normal
2325,1.756549954,69.003590184,22.364061457965672,Normal
2326,1.7574658779999999,55.6993285912,18.033339406715143,Mild Thinness
2327,1.691655494,53.6440125208,18.74551636914847,Normal
2328,1.7035790160000002,48.1758702424,16.5998821383342,Moderate Thinness
2329,1.7670851119999997,67.390390236,21.581570011516607,Normal
2330,1.758446064,46.0181330984,14.88232868594847,Severe Thinness
2331,1.75940593,62.3689453592,20.148202055056565,Normal
2332,1.7162061180000001,55.839942111199996,18.95859144684219,Normal
2333,1.755184704,64.60646933599999,20.971541639620835,Normal
2334,1.740954354,57.7767799512,19.062443294734898,Normal
2335,1.7998818460000001,68.6188534496,21.181439127231606,Normal
2336,1.72687742,56.4998277528,18.946286578068207,Normal
2337,1.804439368,57.6786680016,17.71457082935235,Mild Thinness
2338,1.69438447,63.618228445599996,22.159382132601284,Normal
2339,1.6707297039999998,51.576041233599994,18.47717688324979,Mild Thinness
2340,1.6965711559999999,52.729162816,18.319209014288298,Mild Thinness
2341,1.674670514,49.6917747064,17.718451333094823,Mild Thinness
2342,1.720195188,59.8156759912,20.214339632579655,Normal
2343,1.694795442,50.968318672,17.744580342141365,Mild Thinness
2344,1.693826178,52.3534525624,18.247679577698214,Mild Thinness
2345,1.7083450719999997,54.4205620248,18.647122513176207,Normal
2346,1.791456412,58.1509026328,18.119406519640695,Mild Thinness
2347,1.7714277499999997,58.3677196088,18.60055224550817,Normal
2348,1.7464044319999998,52.2938052144,17.14591218819775,Mild Thinness
2349,1.7173699459999998,61.99559378399999,21.02001913414286,Normal
2350,1.832208426,62.4983551568,18.617391673265896,Normal
2351,1.7249150159999997,57.434045836,19.303408647132287,Normal
2352,1.681164024,56.8451019832,20.112815718048225,Normal
2353,1.8215683659999997,65.519550032,19.74603739025041,Normal
